Name,price,sold,discount,liked-count,ads_keyword,cmt_count,stock,view_count,price_before_discount,price_min,price_max,price_min_before_discount,price_max_before_discount,rating_star,rating_count,rating_count_total,rcount_with_image,rcount_with_context,options,options_count,image,itemid,shopid,catid,shop_location,video_info_list_duration
⚡️FREESHIP 150K⚡️ Boots cao cổ da mềm ba độ cao,220000000,2,,560,,14,304,15362,0,22000000000,30000000000,-1,-1,4.928571,[14. 0. 0. 0. 1. 13],14,7,10,['Trắng 1'. 'Trắng 2'. 'Trắng 3'. 'Đen 1'. 'Đen 2'. 'Đen 3'],6,f668cd78231d766d03e30430408c69ea,4418619884,94445097,161,Hà Nội,0
Bốt cao cổ hở mũi da mềm êm chân X21 fullbox,155000000,14,22%,347,,304,3,3804,19800000000,15500000000,15500000000,19800000000,19800000000,4.811258,[304. 9. 1. 5. 8. 281],304,84,133,['kem ko khóa'. 'trắng ko khóa'. 'Đen ko khóa'],3,31a0a6e0d1d2d2927b067c44133e5245,2834310639,6054226,161,Hà Nội,26
[Xưởng giày Cao cấp] Sandal gót nhọn 6p quai mảnh xỏ ngón hàng VNXK xịn xò,99000000,82,50%,3838,,94,77,6163,19800000000,9900000000,9900000000,19800000000,19800000000,4.723404,[94. 3. 1. 3. 5. 82],94,26,41,['Trắng'. 'Đen'],2,5ca61cccbc96d150d27d8254b5235d30,5748314366,130483550,161,Hà Nội,0
Giày Lười Nam🔥[ 2 Màu ]🔥Giày Da Nam🔥Bảo Hành Da 12 tháng - Hỗ trợ đổi size - Mã K368,279000000,31,34%,1639,,44,2626,2640,42000000000,27900000000,28900000000,42000000000,42000000000,4.977273,[44. 0. 0. 0. 1. 43],44,16,23,['Nâu'. 'Đen'],2,0bfb95d1cab975dd2428f985e43136c7,3817451508,29846238,2429,Hà Nội,40
Giày thể thao nam NY 2020 cao cấp siêu thoáng tăng chiều cao NAGA11,168000000,55,42%,99,,72,26,4467,29000000000,16800000000,18600000000,29000000000,29000000000,4.888889,[72. 0. 1. 0. 5. 66],72,18,32,['Đen NY'. 'Be chữ Z'. 'Đen chữ Z'],3,3b6b3a8c34430abadc8d58d70616424d,5737741586,173841538,2429,Hà Nội,37
[Full Box] Giày Thể Thao Nam Nữ Gucci Rhyton,399000000,733,,59,,19,6738,4485,0,39900000000,39900000000,-1,-1,4.894737,[19. 0. 0. 1. 0. 18],19,12,16,['Trơn'. 'Môi'. 'Chữ Gucci'. 'Chữ NY'],4,8e436629ef79e57c06d1228f7dadf891,6847301937,193076535,161,Thừa Thiên Huế,0
Giày Nữ Thời Trang S11 cao 5CM Hàng Chuẩn,139000000,1,29%,3909,,21,9753,47,19500000000,13900000000,13900000000,19500000000,19500000000,4.904762,[21. 0. 0. 0. 2. 19],21,8,14,['đen'. 'trắng'],2,876c388f4e5e3fec9b2a130db3f56449,6429895244,196993192,161,Hà Nội,0
GIÀY SNK LV NAM CAO CẤP- GIÀY LV NAM FULLBOX 2020.,290000000,5,3%,110,,18,134,2483,29800000000,29000000000,29000000000,29800000000,29800000000,4.555556,[18. 0. 1. 2. 1. 14],18,1,5,['Trắng nâu'. 'Đen trắng'],2,4d8b3d7b77e47d1ea8ea694be4e7cb99,6907123925,104332840,2429,Hà Nội,36
GIÀY SNK LV NAM CAO CẤP ⚡ 𝐅𝐑𝐄𝐄 𝐒𝐇𝐈𝐏 ⚡ GIÀY NAM SNK DA PU FULLBOX.,290000000,5,17%,27,,11,73,1626,35000000000,29000000000,29000000000,35000000000,35000000000,4.909091,[11. 0. 0. 0. 1. 10],11,3,5,['Đen đế trắng'. 'Đen đế đen'],2,fa1d60cf43f7d41eb63404d1d84a00ac,6447949478,104332840,2429,Hà Nội,45
( sẵn 37) Giày zara xuất hàng ORDER,430000000,3,,32,,8,48,521,0,43000000000,43000000000,-1,-1,5,[8. 0. 0. 0. 0. 8],8,2,2,['35'. '36'. '37'. '38'. '39'. '40'],6,b0ac3f444c9cebf3b2adf8f728ad7a60,2172545879,143857470,161,Quảng Ninh,0
Giày V Fear Of God. dây chữ,250000000,0,,112,,31,612,80,0,25000000000,25000000000,-1,-1,4.354839,[31. 3. 0. 3. 2. 23],31,3,18,['36'. '37'. '38'. '39'. '40'. '41'. '42'. '43'],8,348839b2606351084169e9e9a76dea52,2090408048,36546533,2429,Hà Nội,0
Giày nữ ĐỔI MÀU theo ánh sáng siêu độc đáo. cực hot,119000000,0,41%,79,,64,299,185,20000000000,11900000000,12500000000,20000000000,20000000000,4.828125,[64. 1. 0. 3. 1. 59],64,27,31,['35 trắng'. '35 hồng'. '36 hồng'. '35 đen'. '36 đen'. '35 đen.'],6,1d00c4b107165d92f4ef4d89d8a8ab40,7605273645,53285826,161,Hà Nội,29
Cây xỏ giày Goldcare GC7004,31500000,5,10%,23,,19,20,202,3500000000,3150000000,3150000000,3500000000,3500000000,5,[19. 0. 0. 0. 0. 19],19,3,4,['Đen'. 'Đỏ'. 'Vàng'],3,207ff70e75fd911d3e0f70a89d6b9188,2759077838,25564296,161,TP. Hồ Chí Minh,0
Giày Prophere xám vạch xanh,320000000,3,24%,18,,13,45,246,42000000000,32000000000,32000000000,42000000000,42000000000,4.692308,[13. 1. 0. 0. 0. 12],13,2,6,['36'. '37'. '38'. '39'. '40'. '41'. '42'. '43'],8,047979f2cab8e570c7696681046e7e20,2268424619,119730010,2429,Hưng Yên,17
GIÀY V.ANS OLD SKOOL (old skool truyền thống),450000000,1,,84,,25,12,245,0,45000000000,45000000000,-1,-1,4.96,[25. 0. 0. 0. 1. 24],25,9,11,['36'. '37'. '38'. '39'. '40'. '41'. '42'. '43'],8,d44014ac85140a7ea2bb0b201a2ca5a6,6104554488,2529969,161,Hà Nội,0
Giày lười nữ phong cách êm chân thoáng khí - chữ V - Size 36 đến 40 - V124,45000000,1,,1519,,14,54,89,0,4500000000,4500000000,-1,-1,4.2,[15. 3. 0. 0. 0. 12],15,3,6,['Ghi EU:35'. 'Ghi EU:36'. 'Ghi EU:37'. 'Ghi EU:38'. 'Ghi EU:39'. 'Ghi EU:40'. 'Tím EU:35'. 'Tím EU:36'. 'Tím EU:37'. 'Tím EU:38'. 'Tím EU:39'. 'Tím EU:40'],12,135f66fa2ce591f45861af9007d79481,1717972523,38156664,161,Hà Nội,0
Giày oxford ulzzang quai ngang da bóng đế xuồng (ẢNH THẬT Ở CUỐI) Kimboutique,190000000,1,,1681,,7,171,1378,0,19000000000,19000000000,-1,-1,5,[7. 0. 0. 0. 0. 7],7,4,5,['Đen'. 'Trắng'],2,fc2bc1f850f0584f057f35e036047671,7141554062,276784129,161,Hà Nội,0
[ Free Ship - Hàng Cao Cấp ] Giày Bít Mũi. Bít Gót Nữ Có Quai Hậu Gót Vuông Nhỏ 7cm Chắc Chắn,180000000,1,35%,11,,3,15014,154,27800000000,18000000000,18000000000,27800000000,27800000000,4.666667,[3. 0. 0. 0. 1. 2],3,3,3,['Trắng'. 'Đen'. 'Nâu'. 'Kem'. 'Trắng có lót hậu'. 'kem có lót hậu'. 'Đen có lót hậu'],7,9ea3673e45b1f4eb272ae62dcd73d986,7339529452,188453479,161,Hà Nội,21
Giày chelsea boot da bò thật TEFOSS HT650 cổ cao thời trang size 38-43,615000000,5,18%,42,,11,3,1199,75000000000,61500000000,61500000000,75000000000,75000000000,4.818182,[11. 0. 0. 1. 0. 10],11,2,8,['Đen'],1,6b04584e6e3d9dd4a32b323be570d31d,7352025890,50280783,2429,TP. Hồ Chí Minh,0
Giày Dr 1461Thái Lan Da Bò Cao Cấp Mã G01,590000000,2,50%,8088,,11,579,243,1.18E+11,59000000000,59000000000,1.18E+11,1.18E+11,4.818182,[11. 0. 0. 1. 0. 10],11,1,3,['38'. '39'. '40'. '41'. '42'. '43'],6,92f59230d929e7134dc3e1c9a824322b,1434133965,8206745,2429,Hà Nội,0
Giày sandal nữ. sandal học sinh hai quai chất đẹp êm chân gót 3p S77,119000000,0,45%,72,,18,134,172,21800000000,11900000000,11900000000,21800000000,21800000000,4.833333,[18. 0. 0. 1. 1. 16],18,4,4,['Chì'. 'Đen'. 'Cà phê'],3,b629cba57e0f0b2c5b9266069d30169f,4021839116,239170023,161,Hà Nội,0
Giày CV_Xvessel x Dior Nam Nữ,229000000,65,,26,,3,2347,187,0,22900000000,22900000000,-1,-1,5,[3. 0. 0. 0. 0. 3],3,1,2,['36'. '37'. '38'. '39'. '40'. '41'. '42'. '43'],8,772fea708e3fabdb5056ab722840a6f8,3858809319,325892875,161,Phú Thọ,46
Giày sandal nữ cao gót đế cao 7 phân hàng hiệu rosata màu đen kem ro151,450000000,1,30%,3379,,10,6989,448,64000000000,45000000000,45000000000,64000000000,64000000000,5,[10. 0. 0. 0. 0. 10],10,3,4,['ĐEN 34'. 'ĐEN 35'. 'ĐEN 36'. 'ĐEN 37'. 'ĐEN 38'. 'ĐEN 39'. 'ĐEN 40'. 'KEM 34'. 'KEM 35'. 'KEM 36'. 'KEM 37'. 'KEM 38'. 'KEM 39'. 'KEM 40'],14,93bb4f97ceab4c5a431c4c0d39cdb5ce,1727297082,51982517,161,TP. Hồ Chí Minh,59
[Bán sie rẻ+ Freeship] Giày sandal nữ học sinh gót vuông 3p quai mảnh đính ngọc xỏ ngón Dứa đá hot dã man,89000000,9,50%,2024,,10,32,696,17800000000,8900000000,8900000000,17800000000,17800000000,4.7,[10. 0. 0. 1. 1. 8],10,4,6,['Đen'. 'Nude'],2,8912156240642862c02086c64f74be8e,6651363134,130483550,161,Hà Nội,19
Giầy Jordan 1 xanh ngọc cao cổ hàng đẹp giá rẻ fullbox,290000000,157,,775,,108,400,27958,0,29000000000,29000000000,-1,-1,4.916667,[108. 0. 0. 1. 7. 100],108,35,51,['36'. '37'. '38'. '39'. '40'. '41'. '42'. '43'],8,57f19bee2543902ccabfd11617a0a81d,3951390903,45733217,161,Hà Nội,0
SHAT |  Giày Sandal Shat Shondo F6M003,284050000,11,5%,39,,46,92,813,29900000000,28405000000,28405000000,29900000000,29900000000,5,[46. 0. 0. 0. 0. 46],46,7,12,['36'. '37'. '38'. '39w'. '39'. '40'. '41'. '42'. '43'. '44'],10,f7529dbfca6f997963fc0961e0320888,1987534098,130907810,2429,TP. Hồ Chí Minh,0
Giày slip on vảy cá đế cao - 3P,95000000,31,50%,64,,43,175,3531,19000000000,9500000000,9500000000,19000000000,19000000000,4.767442,[43. 1. 1. 0. 3. 38],43,14,19,['Đen'. 'Trắng'. 'Kem'],3,e623910dded3bfd9c4614f45897393c3,4635021095,2405441,161,Yên Bái,0
Giày Tây Cao Cấp Giày Da Công Sở Sans126 Sans Shop,300000000,21,,132,,95,589,1195,0,30000000000,30000000000,-1,-1,4.957895,[95. 0. 0. 0. 4. 91],95,22,48,['MÀU ĐEN'. 'MÀU NÂU '],2,96767984d9b15ef38586933f62752266,1869405410,51043293,2429,Hà Nội,35
Giày boot nữ cao gót cổ cao qua gối thời trang mùa đông,250000000,1,26%,123,,22,17968,324,33848800000,25000000000,25000000000,33848800000,33848800000,4.909091,[22. 0. 0. 1. 0. 21],22,1,7,['Black'. 'Gray'. 'Brown'],3,16366a456f439af9a34cf6654fd7aa4c,1337740569,79037020,161,Nước ngoài,0
Cây xỏ giày 70cm gỗ chiu liu.gỗ đỏ .nhà tự sx.có bán sỉ,35000000,2,,14,,35,1923,65,0,3500000000,3990000000,-1,-1,4.828571,[35. 0. 0. 2. 2. 31],35,7,11,['Đỏ'. 'Đen khảm hoa'. 'Đen ko khảm hoa'],3,ad34bac7e640d98538551d63dbb31884,1750645723,6920499,87,Hà Nội,54
Giày Yzy350 trắng đổi màu,180000000,2,,106,,36,1195,3271,0,18000000000,30000000000,-1,-1,4.5,[36. 2. 1. 2. 3. 28],36,11,17,['Trắng Đổi màu'. 'Trắng kim tuyến'. 'Cam'. 'Xám'. 'Ngựa vằn'. 'Xám cam'. 'Xám chữ'. 'Đen'],8,8334576346c3a07bc9917b47c9029e51,2898923303,78224977,161,Hà Nội,0
Giày Đế Bánh Răng ngựa vằn trend mới nhất 2020,260000000,15,,205,,22,9973,2104,0,26000000000,26000000000,-1,-1,4.863636,[22. 0. 0. 1. 1. 20],22,6,10,['Vằn'. 'Đen'. 'Trắng'],3,d7d9e8cdd441a17641ebb61b8f194bcf,6920869616,131040030,2429,Hà Nội,29
Giày CV Đen Full Cổ Thấp Nam Nữ,22000000,3,,31,,24,10959,167,0,2200000000,11000000000,-1,-1,4.75,[24. 1. 0. 0. 2. 21],24,2,5,['size 35'. 'size 36'. 'size 37'. 'size 38'. 'size 39'. 'size 40'. 'size 41'. 'size 42'. 'size 43'. 'size 44'. 'size thanh lý'],11,72c6f336c30464a2d6145e4b938f5a71,737850455,46697130,2429,Hà Nội,16
Giày dép nữ Doctor Dr.Martens giá rẻ có size lớn - Quai ngang đan chéo kiểu dáng mới của năm - NMH-DRNU-5Q1X-DE,188500000,0,35%,34,,32,5963,62,29000000000,18850000000,29000000000,29000000000,29000000000,4.9375,[32. 0. 0. 0. 2. 30],32,10,17,['Màu Đen Size 35'. 'Màu Đen Size 36'. 'Màu Đen Size 37'. 'Màu Đen Size 38'. 'Màu Đen Size 39'. 'Màu Đen Size 40'. 'Màu Đen Size 41'. 'Màu Đen Size 42'],8,94dd380d5bc6f2b73af8651229da426f,1539885597,21590328,161,TP. Hồ Chí Minh,0
ODER SALE GIÀY FULL BOX SZ NAM NỮ,199000000,0,,15,,20,236,421,0,19900000000,25900000000,-1,-1,5,[20. 0. 0. 0. 0. 20],20,13,14,['Đen đế đen'. 'Đen đế trắng'. 'Xanh lá + ghi'. 'Hồng đế trắng'. 'Cam + ghi'. 'Xanh đen'. 'Màu kem'. 'Trắng đế trắng'],8,ad805a97a4b7d31ad41bcd38bec2a9b7,3165654778,24720404,2429,Hải Phòng,19
Giày Af1 real 2hand,650000000,8,,52,,11,72,2582,0,65000000000,95000000000,-1,-1,4.818182,[11. 0. 0. 0. 2. 9],11,0,2,['Trắng low'. 'Đen low'. 'Trắng mid'],3,bc3577cf03dac28e5cbf1f4526b6f02e,3243596477,148101116,161,TP. Hồ Chí Minh,0
Giầy lười nam da thật siêu mềm Tomshoes cam kết da thật 100%,455050000,0,5%,1,,7,24,811,47900000000,45505000000,45505000000,47900000000,47900000000,4.571429,[7. 0. 1. 0. 0. 6],7,2,6,['Đen'],1,d66bf4243938b4b4392fa1b7f2cc632e,6133645696,43119955,2429,Quảng Ninh,35
Xả lẻ size| Giày nữ| Giày lười nữ da PU cá tính. trẻ trung | Slip on nữ,75000000,3,,529,,9,18,331,0,7500000000,7500000000,-1,-1,5,[9. 0. 0. 0. 0. 9],9,3,6,['đen 36'. 'đen 37'. 'đen 38'. 'đen 39'. 'đen 40'. 'Trắng 36'. 'Trắng 37'. 'Trắng 38'. 'Trắng 39'. 'Trắng 40'],10,cd6e3aabbff719415b7ec7a0ea7abee2,6935158223,46021986,161,Hà Nội,0
GIÀY TRỤ COLEE MŨI VUÔNG GÓT 5P,189000000,2,43%,56,,9,2,533,33000000000,18900000000,18900000000,33000000000,33000000000,5,[9. 0. 0. 0. 0. 9],9,4,5,['Trắng'. 'Đen'. 'Nude'. 'Rêu'],4,81a3caaaed403d6eac4b9c6e044142a8,2628648306,74703248,161,Đà Nẵng,0
[Ảnh thật] GIÀY THẾ THAO ML B _ny đen nam/nữ-Bibi’s store,350000000,31,,498,,8,755,356,0,35000000000,35000000000,-1,-1,5,[8. 0. 0. 0. 0. 8],8,0,2,['36'. '37'. '38'. '39'. '40'. '41'. '42'. '43'],8,3ba9215b1c6209f5f6da91c844f74e49,5662962033,328106751,161,Vĩnh Phúc,0
Giày Nam Cross Pacer Literidee Đẹp. Êm. Bền. Nhẹ. Cao Cấp. Nhiều Màu,474050000,14,5%,21,,9,148,736,49900000000,47405000000,50825000000,49900000000,53500000000,5,[9. 0. 0. 0. 0. 9],9,2,5,['Rêu'. 'Đen'. 'Xám'. 'Navy'. 'Cam'. 'Xanh da trời'. 'Mận'],7,4691649e22e2160d3dcf83a2c31eed76,7450895576,120362092,2429,TP. Hồ Chí Minh,0
Giày xăng đan nữ chất dạ đan. quai hậu gót 3cm phong cách Hàn Quốc màu đen. be,69000000,2,31%,1269,,9,5488,114,10000000000,6900000000,6900000000,10000000000,10000000000,5,[9. 0. 0. 0. 0. 9],9,3,4,['Đen'. 'Kem'],2,6b327033f5b977f390cac8d0bc892c9e,4147219249,296922724,161,Hà Nội,24
[Nhiều mẫu] Giày lolita nơ lụa đế vuông cao ren đính đá nơ da[HÀNG KHÔNG CÓ SẴN - ORDER 10-18 NGÀY],295000000,0,,520,,15,506,1030,0,29500000000,48000000000,-1,-1,5,[15. 0. 0. 0. 0. 15],15,4,5,['1'. 'Trắng nơ xanh'. '2'. '3'. '4'. '5'. '6'],7,4acdc721ffeabe68324a0c44ea7de4ab,1984819822,19116803,161,Quảng Ninh,0
Có sẵn - Giày Anta nữ chính hãng dòng FootWear,375000000,20,,15,,9,12,1435,0,37500000000,37500000000,-1,-1,5,[9. 0. 0. 0. 0. 9],9,5,7,['Màu trắng 38883-2'. 'Màu hồng tím 38883-3'],2,37ce794fe309878d47dcaba4d4942d5e,5467840491,14768934,161,Hà Nội,0
(SẴN HÀNG) Dép Đế Xuồng Nữ Quai Ngang Chống Trơn Cao Cấp 6p.3p,189000000,12,11%,113,,49,75,2100,21165000000,18900000000,20106700000,21165000000,21165000000,4.918367,[49. 0. 0. 0. 4. 45],49,12,21,['1'. '2 '. '3'. '4'. '5'. '6'. '7'. '8'],8,a10591a04266fab3e28c5752da9e003d,2676335377,115973198,161,Hà Nội,22
Giày Lười Thêu Ong Đế khâu. Lót êm,180000000,35,,657,,317,1192,1958,0,18000000000,18000000000,-1,-1,4.726984,[317. 8. 5. 13. 13. 278],317,50,127,['Đen'],1,63f9a1fef82a1a156daa818552cd2977,1610416602,72620972,2429,Hà Nội,43
Giày bốt nữ thấp mới mã 44,99000000,128,,171,,93,66460,10451,0,9900000000,9900000000,-1,-1,4.892473,[93. 1. 0. 0. 6. 86],93,41,59,['Đen da bóng'. 'Đen da lì'],2,e5ab4a6cd85f3c9a47f12d858bb0f91a,5657213544,4980129,161,Hà Nội,0
Carl & Ane - [Form lớn lùi 1 size] Giày cao gót thời trang nữ bít mũi đơn giản cao 5cm màu trắng _ CP004,189000000,29,59%,51,,26,120,3132,46000000000,18900000000,18900000000,46000000000,46000000000,4.884615,[26. 0. 0. 0. 3. 23],26,8,13,['Đen'. 'Trắng'. 'Nude'. 'Bò'],4,3097d3e687cca6450486966708d62ba0,5957477834,42063380,161,TP. Hồ Chí Minh,15
[ FULL BOX ] Giày Alpha 5 màu sup,450000000,0,18%,100,,42,68,314,55000000000,45000000000,45000000000,55000000000,55000000000,4.97619,[42. 0. 0. 0. 1. 41],42,11,13,['Trắng'. 'Đen'. 'Đỏ'. 'Kem pha đỏ mận'. 'Đen cam'],5,032f2de8a98c409859ef4ffcba82b813,1939960474,128358902,161,Hà Nội,0
Giày nữ thể thao Fashion cúc Chữ M giá rẻ êm chân mới về,48000000,42,50%,13,,12,205,2164,9600000000,4800000000,5800000000,9600000000,11600000000,4.5,[12. 1. 0. 0. 2. 9],12,4,7,['Đen'. 'Trắng'],2,6705e55bd4fddc6acd9cd53539e8ca69,6260213994,9701696,161,Hà Nội,0
Giày Keds Nữ - Champion Matte Brushed Metallic - KD058392,1320000000,2,,12,,10,11,780,0,1.32E+11,1.32E+11,-1,-1,4.9,[10. 0. 0. 0. 1. 9],10,3,3,['35 (5)'. '36 (6)'. '37 (6.5)'. '38 (7.5)'. '39 (8)'. '40 (9)'],6,ded0b790cf7c380f1a20a294cb8a02f1,4358508176,95061951,161,TP. Hồ Chí Minh,0
Giày Nam nhiều mẫu giày sneakers hàng sản xuất tại Việt Nam giá bán tại xưởng GN05,150000000,0,40%,1054,,8,111,24,25000000000,15000000000,15000000000,25000000000,25000000000,4.5,[8. 1. 0. 0. 0. 7],8,4,6,['01'. '02'. '03'. '04'. '05'],5,17b72bae45f3c259b9c126fc8ffcc25d,4442210709,284945318,2429,Hà Nội,0
Thanh lý giày tồn kho. giày không lỗi chỉ hơi bẩn,35000000,4,8%,689,,18,18,1812,3800000000,3500000000,3500000000,3800000000,3800000000,4.555556,[18. 1. 1. 0. 1. 15],18,10,14,['35'. '36'. '37'. '38'. '39'. '40'. '43'],7,bf97f2bd539bef6d3b284c376347b014,2892497642,105779171,161,Hà Nội,0
LOVIIEBASICS- GIÀY SANDAL CAO GÓT 9P QUAI MẢNH GÓT NHỌN NƠ XINH - SANDAL CAO GÓT 9CM QUAI MẢNH - GIÀY CAO GÓT 9P G191262,193512000,17,26%,10926,,18,52,7181,26000000000,19351200000,19951200000,26000000000,26000000000,5,[18. 0. 0. 0. 0. 18],18,9,10,['Đen'],1,b6d454aba67218714f9ae283f28a665e,7758590619,313765688,161,TP. Hồ Chí Minh,0
💥HÀNG SẴN💥Giày Cổ Chun Nam Trào Lưu mới (F88),270000000,0,,812,,34,1,99,0,27000000000,27000000000,-1,-1,4.911765,[34. 0. 0. 1. 1. 32],34,2,7,['Đen'. 'Đỏ '],2,f22e88cb5e91b4abff6e244064f3e372,1719679359,72016558,2429,Lào Cai,0
Giày yz350 trắng đổi màu,165000000,7,,204,,40,492,1499,0,16500000000,16500000000,-1,-1,4.625,[40. 1. 2. 0. 5. 32],40,11,17,['Trắng đổi màu(2loại)'],1,8ff2c8145d52920cbcf45858482de790,2794370881,78224977,161,Hà Nội,16
Giày RO Hoa Cúc Chữ Đế Thơm Full Box- Giày Rick Owen Hoa Cúc Nam Nữ,89000000,17,34%,14,,13,8971,648,8900000000,8900000000,9900000000,8900000000,14900000000,5,[13. 0. 1. 0. 0. 12],13,4,8,['36'. '37'. '38'. '39'. '40'. '41'. '42'. '43'. 'Random'],9,52d1a608f6fdc543e20ec160474a00b6,4153538858,312480551,2429,Phú Thọ,34
giày nữ thể thao đế cao cross💖FREESHIP💖giày nữ thể thao đế cao MAICROSSBVA,325000000,0,50%,3666,,5,10669,534,65000000000,32500000000,52900000000,65000000000,65000000000,5,[5. 0. 0. 0. 0. 5],5,5,5,['size 36'. 'size 37'. 'size 38'. 'size 39'. 'size 40'. 'size 41'. 'size 42'. 'size 43'. 'size 44'. 'size 45'. '30 jibitz criss    '],11,7e8a0b6cbb5d62a8970781081ccf689a,4248957336,2068221,161,Hà Nội,28
{GIÁ SỐC} GIÀY LƯỜI NAM BĂNG CHUÔNG DẬP VÂN 3D THỜI TRANG ✅ CHẤT LIỆU DA BÒ MỀM  🎁 ĐẾ CAO SU ĐÚC 🎁 MÀU ĐEN ✅ MÃ K636,249000000,1,45%,1379,,3,5236,132,45000000000,24900000000,28900000000,45000000000,45000000000,5,[3. 0. 0. 0. 0. 3],3,2,2,['38'. '39'. '40'. '41'. '42'. '43'],6,005929e661c603309bc6138b11f9213d,7042853743,216818735,2429,Hà Nội,0
[SANDAL] CEN - GIÀY 3P BN TUA RUA - THENYSMILE,273420000,1,2%,130,,14,3,343,27900000000,27342000000,27342000000,27900000000,27900000000,5,[14. 0. 0. 0. 0. 14],14,4,4,['ĐEN'. 'XANH'. 'KEM'],3,8acc9bc3bbc42b4740e514a1241c84e1,5814652635,37283479,161,TP. Hồ Chí Minh,0
Giày Bóng Đá Nam Biti's Hunter Football DSMH03800VAG (Vàng),650000000,8,,42,,11,35,1742,0,65000000000,65000000000,-1,-1,5,[11. 0. 0. 0. 0. 11],11,3,5,['35'. '36'. '37'. '38'. '39'. '40'. '41'. '42'. '43'. '44'],10,633faa0b0512b567adc4ee5d9e812ca2,3843749569,25211549,2429,TP. Hồ Chí Minh,0
⭐️SIÊU PHẨM⭐️ Giày Lười Nam Da Bò Mềm Cao Cấp GOSS-AC026 - Giày Lười Nam Lịch Lãm Sang Trọng,699000000,19,38%,2,,7,11981,113,1.12E+11,69900000000,69900000000,1.12E+11,1.12E+11,5,[7. 0. 0. 0. 0. 7],7,2,5,['Đen vân'. 'Nâu trơn'],2,2aa4a2a51ae2388fa9f852d721c04a69,8000495106,267132825,2429,Hà Nội,0
[ẢNH THẬT + FULLBOX]Giày CV Classic All Star Đen Cổ Cao Nam Nữ,270000000,1,27%,2,,3,1271,113,37000000000,27000000000,27000000000,37000000000,37000000000,5,[3. 0. 0. 0. 0. 3],3,2,2,['36'. '37'. '38'. '39'. '40'. '41'. '42'. '43'],8,c63174d3e91f43456cfc08dd3a5b5abc,5134030152,151300238,161,Hà Nội,0
Giầy xveseel đen trắng chuẩn 11 ( full box + free ship ),665000000,0,30%,116,,4,40,115,95000000000,66500000000,66500000000,95000000000,95000000000,5,[4. 0. 0. 0. 0. 4],4,4,4,['36'. '37'. '38'. '39'. '40'. '41'. '42'. '43'],8,9a7b9038ad05a5ad69f2b319eaf12956,5142234076,281325234,161,Hà Nội,0
Giày Nữ Đế Bằng Họa Tiết Bò Sữa Thời Trang Phong Cách Hàn Quốc,129000000,20,36%,118,,9,5931,2890,20001500000,12900000000,12900000000,20001500000,20001500000,4.888889,[9. 0. 0. 0. 1. 8],9,2,3,['Cow color'],1,157f1faa4a388a140b20caee08d30cf9,4164453118,80267761,161,Nước ngoài,0
GIÀY BỐT NỮ CỔ CAO MỚI,117810000,1930,45%,2982,,1623,30798,118409,11900000000,11781000000,12650000000,11900000000,23000000000,4.770179,[1624. 32. 18. 52. 90. 1432],1624,681,940,['Đen bóng'. 'Đen sần'],2,c6592d68064114f769c580793d049070,4853929142,4980129,161,Hà Nội,0
Giày Da Bò Đế Cao Su Bảo Hành 12 Tháng Tặng Kèm Tất Khử Mùi,269000000,466,29%,886,,790,841,23766,38000000000,26900000000,26900000000,38000000000,38000000000,4.913924,[790. 2. 0. 12. 36. 740],790,212,374,['ĐEN 36'. 'ĐEN 37'. 'ĐEN 38'. 'ĐEN 39'. 'ĐEN 40'. 'ĐEN 41'. 'ĐEN 42'. 'ĐEN 43'. 'ĐEN 44'],9,4fb0bb141cef81d3a680d6c5efa9a4b1,4117514552,49282392,2429,Hà Nội,51
[Chỉ 3 ngày SALE SỐC]  Giày sneaker nam phối màu HOT TEEN 2019 1334,179000000,3745,40%,171,,138,76081,4619,30000000000,17900000000,17900000000,30000000000,30000000000,4.713235,[138. 3. 0. 6. 15. 114],138,52,84,['ĐEN '. 'TRẮNG '. 'ĐEN ĐẾ TRẮNG'],3,b0d87c45e3d747a99e4d2ad190ce8a66,7622329817,196668629,2429,Hà Nội,0
[HOTTREND+FULLBOX] ILOZI - Giày Da Giày Lười DIOR Nam Cao Cấp THẤM HÚT MỒ HÔI Giày DIOR FULLBOX - Mẫu Độc Quyền Limitted,352500000,2582,50%,8,,25,223665,485,70500000000,35250000000,35250000000,70500000000,70500000000,5,[25. 0. 0. 0. 0. 25],25,4,9,['size - 38'. 'size - 39'. 'size - 40'. 'size - 41'. 'size - 42'. 'size - 43'],6,4d3326239a9005dbcc4d918ab44e078e,7368954242,354600724,2429,Hà Nội,0
Giày Sneaker Nam Tăng Chiều Cao Phong Cách Cực Ngầu Thời Trang Trẻ Trung G20,252000000,254,30%,11374,,46,16,359,36000000000,25200000000,25200000000,36000000000,36000000000,5,[46. 0. 0. 0. 0. 46],46,0,6,['Trắng'. 'Đen'],2,4fded4a0dae3e1b27e172d9bc250adc4,4455200231,316552827,2429,TP. Hồ Chí Minh,0
Giày Sneaker Nam [ FREESHIP ] Giày Thể Thao Nam phản quang tăng chiều cao - G39,265000000,318,46%,5,,30,182,485,48900000000,26500000000,26500000000,48900000000,48900000000,5,[30. 0. 0. 0. 0. 30],30,0,1,['Trắng'. 'Đen'],2,3eb942c955df79d1da84d714c4e63423,6466657912,329273004,2429,TP. Hồ Chí Minh,0
