Name,price,sold,discount,liked-count,ads_keyword,cmt_count,stock,view_count,price_before_discount,price_min,price_max,price_min_before_discount,price_max_before_discount,rating_star,rating_count,rating_count_total,rcount_with_image,rcount_with_context,options,options_count,image,itemid,shopid,catid,shop_location,video_info_list_duration,stt
Áo Khoác Nam Chất Liệu Polyester Kiểu Dáng Trẻ Trung Phong Cách Áo Khoắc Hàn Quôc,220000000,155,45%,10,,4,3660,752,40000000000,22000000000,22000000000,40000000000,40000000000,5,[4. 0. 0. 0. 0. 4],4,2,4,['Be'. 'Đen'. 'Xanh'],3,cc35b8eea23ad1bac879623ea40627bc,5464233449,341900669,78,Quảng Ninh,30,4770
"Áo Sơ Mi Nam Trắng Đen, Phong Cách Công Sở Lịch Sự 🔔Hàng VNXK🔔",139800000,15,,55,,23,1689,1896,0,13980000000,13980000000,-1,-1,4.826087,[23. 0. 1. 0. 1. 21],23,7,7,['Trắng Sọc'. 'Đen Sọc'. 'Trắng'. 'Đen'],4,8fd7e0b975f4124ca486bbf9e1fb4734,6846044426,272162596,78,TP. Hồ Chí Minh,34,4771
Áo khoác nam cardigan len dáng dài aokhoacnam-CG02 xám,249000000,3,29%,114,,45,787,599,35000000000,24900000000,24900000000,35000000000,35000000000,4.555556,[45. 2. 1. 2. 5. 35],45,5,24,['Xám'. 'Đen'],2,304dfb96d0b743dfd5c394bc41eb98da,420554927,24104697,78,Hà Nội,0,4772
Áo Sơ Mi Cổ Tàu Nam Không Nhăn Thời Trang VICERO,50000000,1,68%,222,,166,27,531,15800000000,5000000000,5000000000,15800000000,15800000000,4.872727,[166. 2. 0. 2. 9. 153],166,27,61,['SM37 XANH THAN M'. 'SM38 XÁM M'. 'SM36 ĐEN L'. 'SM37 XANH THAN XXL'. 'SM38 XÁM XL'],5,54ffac83692041e76496621a52ddaf9f,1182353907,40342563,78,Hà Nội,49,4773
Áo sơ mi nam cao cấp thời trang công sở hàng vnxk chất vải dày dặn ôm dáng slimfit,132000000,280,,0,,3,9648,40,0,13200000000,13200000000,-1,-1,5,[3. 0. 0. 0. 0. 3],3,1,1,['Trắng'. 'Đen'],2,c9c8708d930814aea6d5b93224486754,7155279868,55057442,78,Hà Nội,0,4774
"Áo thun cổ tròn nam cộc tay, chất nhẹ êm, thoáng mát, thấm hút mồ hôi, dáng body cực ôm, cực chuẩn-Hatino.store",88400000,280,48%,0,,5,23518,35,17000000000,8840000000,8840000000,17000000000,17000000000,5,[5. 0. 0. 0. 0. 5],5,2,2,['M:50-57kg'. 'L:58-65kg'. 'XL:66-72kg'. 'XXL:73-79kg'. 'XXXL:80-87kg'],5,2209be697555852806e067c3d27ec627,4333710976,232631735,78,Hà Nội,0,4775
"[ XẢ KHO ]Áo thun nam body ,áo dữ nhiệt nam co dãn 4 chiều cao cấp đủ màu",63000000,33,9%,7,,8,5005,778,6900000000,6300000000,6300000000,6900000000,6900000000,4.75,[8. 0. 0. 1. 0. 7],8,3,3,['XÁM'. 'Đen'. 'Tím than'. 'Trắng'. 'Vàng'. 'Đỏ'. 'Xanh chuối'. 'Xanh dương'. 'Xanh nhạt'. 'Cam'],10,27c5ab2cd2371d1bcbf08bb490cd0a0d,6016753191,119658376,9675,Hà Nội,0,4776
Áo mưa măng tô 2 lớp thời trang nam nữ chống thấm chống gió lạnh - ao mua mangto 2 lop thoi trang,259000000,26,,23,,22,371,1252,0,25900000000,27900000000,-1,-1,4.818182,[22. 0. 0. 0. 4. 18],22,5,8,['Xanh'. 'Cam'. 'Xám'. 'Hồng'. 'Áo mưa nam Xám'. 'Xanh than'. 'Đỏ'. 'Vàng'. 'Xanh bộ đội'. 'Tím cẩm'],10,4ff5dbb2fdcb63c2861ae36fa9772d4b,4144612714,41904504,87,Hà Nội,0,4777
"Áo sơ mi nam cổ tàu chất vải lụa mềm mịn, co giãn nhẹ, giặt không nhăn",89000000,8,29%,1383,,27,11485,87,12500000000,8900000000,8900000000,12500000000,12500000000,4.814815,[27. 1. 0. 0. 1. 25],27,12,18,['Trắng: M '. 'Trắng: L'. 'Trắng: XL '. 'Trắng: XXL'. 'Đen: M '. 'Đen: L '. 'Đen: XL '. 'Đen: XXL '. 'Xanh: M '. 'Xanh: L '. 'Xanh: XL '. 'Xanh: XXL '],12,969ccecb868a0b9e1d2bf457f65a9379,3529147387,7876410,78,Hà Nội,16,4778
Áo Sơ Mi Nam Tay Dài đẹp hàn quốc DR368XM Sọc Caro Vuông Đen DRMT ( Siêu Rẻ),79000000,5,44%,0,,16,45255,283,14000000000,7900000000,8500000000,14000000000,14000000000,5,[16. 0. 0. 0. 0. 16],16,0,14,['Sọc Vuông Đen Vệnh'],1,e2296ea13d264ad3b32106c98276d16c,4858782796,41257312,78,TP. Hồ Chí Minh,11,4779
[TẶNG QUÀ] Áo Thun Tay Dài Thu Đông 💝 Unisex Nam Nữ Phong Cách Hàn Quốc Ulzzang 💝 Milano,79900000,0,,533,,156,45,122,0,7990000000,8999000000,-1,-1,4.903846,[156. 2. 0. 2. 3. 149],156,50,67,['Trắng'. 'Đào'. 'Đen'],3,3e2f26c4da3d5213046259b723385dce,2641028859,32059850,77,TP. Hồ Chí Minh,0,4780
Áo sweater Roro nam nữ nỉ bông unisex form rộng,149000000,62,25%,38,,9,1137,1899,19900000000,14900000000,14900000000,19900000000,19900000000,4.555556,[9. 1. 0. 0. 0. 8],9,8,9,['Đen'. 'Trắng'. 'Xanh lá'. 'Hồng'],4,dcdcdfb96eb3a5d981cfad2ddfe518b7,7764979022,30971262,77,TP. Hồ Chí Minh,0,4781
áo thun tay lỡ nam nữ form rộng Stee Phản quang TRY TO SUCCEED màu trắng Ngầu Store,123500000,2,5%,13051,,27,6938,336,13000000000,12350000000,12350000000,13000000000,13000000000,4.962963,[27. 0. 0. 0. 1. 26],27,5,18,['Trắng'],1,7f26394051ae08991be07a7a5475c360,4606693665,6561215,78,TP. Hồ Chí Minh,42,4782
"Áo Len Nam, ÁO LEN GẠO, Chất Len Đan, Vải Len Mềm Mịn, Kiểu Dáng Hàn Quốc Trẻ Trung, hot Trend 2021",179000000,251,40%,1,,5,13583,214,30000000000,17900000000,17900000000,30000000000,30000000000,4.6,[5. 0. 0. 1. 0. 4],5,1,3,['Đen'. 'Đỏ'. 'Rêu'. 'Vàng be'. 'Xanh than'. 'Ghi đậm'. 'Ghi nhạt'],7,140c6810beb71620991702205d56553c,4761298526,198127393,78,Hà Nội,0,4783
"Áo thun cộc tay PoLo nam ,Áo phông Cộc Tay Cổ Bẻ,chất liệu cotton, kiểu dáng slimfit,mát mẻ",99000000,300,45%,0,,5,39177,38,18000000000,9900000000,9900000000,18000000000,18000000000,5,[5. 0. 0. 0. 0. 5],5,2,2,['đen'. 'xanh than'. 'trắng'. 'đỏ'. 'ghi xám'. 'xanh dương'. 'hồng'. 'vàng'],8,e80a9ce99e1bae05000e60a73cb9470a,5533708915,232631735,78,Hà Nội,0,4784
"áo thun nam dài tay , áo thun dài tay thu đông cổ bẻ vải cotton hơi co dãn dày dặn nhiều màu",115000000,42,30%,1,,15,19919,286,16500000000,11500000000,11500000000,16500000000,16500000000,5,[15. 0. 0. 0. 0. 15],15,5,9,['PLD-trắng'. 'PLD-đen'. 'PLD-ghi sáng'. 'PLD-xanh than'],4,da59c90589ebce38d48cb8d1b7ae5fb8,7257133665,79903710,78,Hà Nội,0,4785
[S02] Áo khoác cặp Áo khoát đôi nam nữ gió dù 2 lớp chống nắng cao cấp 2 màu trên dưới rất hot hàng bao chất-A080,85000000,22,,8011,,21,3884,3101,0,8500000000,8500000000,-1,-1,4.9,[21. 1. 0. 0. 2. 18],21,4,9,['ĐEN'. 'RÊU'],2,611204bc4bee712a25a9df6ebcb9cc39,5520435797,86592916,77,TP. Hồ Chí Minh,0,4786
"ÁO KHOÁC KAKI NAM NỮ áo khoác unsiex nam nữ kiểu sơ mi from siêu rộng phù hợp đi chơi , đi học cực hot KK01",129000000,16,14%,42,,14,3791,1378,15000000000,12900000000,12900000000,15000000000,15000000000,4.714286,[14. 0. 1. 0. 1. 12],14,3,8,['xanh'. 'ngà'. 'đen'],3,0d52fa8f36b0436f48b17f8e8d15171c,3658441397,46413482,78,TP. Hồ Chí Minh,0,4787
Áo nỉ nelly trơn sweater nam nữ unisex lót lông form rộng kozoda AN01,184000000,5,,42,,25,2,1737,0,18400000000,18400000000,-1,-1,4.92,[25. 0. 0. 1. 0. 24],25,14,14,['1'. '2'. '3'. '4'. '5'. '6'. '7'],7,67426bf16b3e1114947f523adea119e2,3161288578,193512113,78,Hà Nội,13,4788
"[HOT 2020] Áo Khoác Nam Áo Chống Nắng Nam - Chống Tia UV - Thời Trang & Sành Điệu, Làm Mát & Thông Hơi - KOOFOX",109000000,10,36%,8341,,46,21,757,16900000000,10900000000,12900000000,16900000000,16900000000,4.76087,[46. 0. 1. 2. 4. 39],46,4,12,['Đen Than'. 'Xanh Than'. 'Xám Ghi'],3,313f34618868185122440387718d5120,4623158270,204385996,78,TP. Hồ Chí Minh,0,4789
"Áo polo nam mặc thu đông tay dài, cổ bẻ sọc viền trẻ trung năng động",119000000,4,41%,5,,14,28365,344,20000000000,11900000000,11900000000,20000000000,20000000000,4.928571,[14. 0. 0. 0. 1. 13],14,1,12,['Trắng(TCB)'. 'Đen(TCB)'. 'Ghi sáng(TCB)'],3,d0b5be82f314037e8ae59f8a2708c5c2,5354493135,227477700,78,Hà Nội,0,4790
Áo Thun Nam Ngắn Tay Cổ Bẻ Ariza Vải Thun Cá Sấu Cotton Cao Cấp Thoáng Mát Dáng Form Vừa A03,99000000,0,34%,11254,,516,175,126,15000000000,9900000000,9900000000,15000000000,15000000000,4.744186,[516. 6. 7. 23. 41. 439],516,95,219,['Ghi xám'. 'Đen'],2,acc3c2d7df1650d295ecb21f6fc34c8e,1877538928,26534155,78,Hà Nội,0,4791
"Áo sơ mi nam phi công lịch lãm, Áo sơ mi cơ trưởng bay",159000000,9,,67,,59,1327,535,0,15900000000,15900000000,-1,-1,4.525424,[59. 3. 2. 3. 4. 47],59,11,32,['TRẮNG - DÀI TAY'. 'ĐEN - DÀI TAY'. 'TRẮNG - NGẮN TAY'. 'ĐEN - NGẮN TAY'],4,aa38b897d7b86324299051c13c1a696c,2605660896,163638324,78,TP. Hồ Chí Minh,0,4792
"Áo khoác gió, áo khoác dù nam Zara hai lớp chống nước chống bụi chống nắng HÀNG CAO CẤP - SHOP CU BIN",245000000,5,2%,970,,22,60650,1395,25000000000,24500000000,24500000000,25000000000,25000000000,4.909091,[22. 0. 0. 0. 2. 20],22,7,13,['ĐEN'. 'XÁM'. 'ĐỎ ĐÔ'. 'TÍM THAN'],4,54a2fa227a691ab0046db22320251b72,5255458236,317381053,78,Hà Nội,60,4793
Áo thun nam cotton cao câp Gabo High Fashion ATNCC màu ngẫu nhiên,59000000,39,25%,24,,22,8747,6512,7900000000,5900000000,5900000000,7900000000,7900000000,4.681818,[22. 1. 0. 0. 3. 18],22,11,17,['Ngẫu nhiên'],1,82507e3cf8879e13ce2572b33d062341,3659451682,20175544,78,TP. Hồ Chí Minh,0,4794
Áo phông áo thun trơn BASIC nam nữ nhiều màu vải mịn không xù lông,39000000,16,33%,2990,,37,791,197,5800000000,3900000000,3900000000,5800000000,5800000000,4.918919,[37. 0. 0. 0. 3. 34],37,10,10,['Đen'. 'Trắng'. 'Xám'],3,74b6a5887a3c512b86bf36d62e692d0b,5437553883,37671552,77,TP. Hồ Chí Minh,48,4795
Áo polo nam nữ unisex Hamino vải cotton co giãn 4 chiều siêu mát,121500000,3,10%,41,,18,34591,400,13500000000,12150000000,12150000000,13500000000,13500000000,4.888889,[18. 0. 0. 0. 2. 16],18,6,11,['Trắng'. 'Xanh'. 'Ghi'. 'Đỏ'. 'Đen'. 'Vàng'],6,b1646f8c1b4fac44b6b4f6340d555e09,4847518239,168778580,78,Hà Nội,60,4796
"Áo Khoác Dù Nam 2 Lớp Màu Đen Mũ Đỏ, Xám Mũ Đen CHất Cotton Xịn Phong Cách Mới Nhất 2019",210000000,0,,13603,,83,998,134,0,21000000000,21000000000,-1,-1,4.493976,[83. 4. 2. 6. 8. 63],83,9,29,['Đen Mũ Đỏ M'. 'Đen Mũ Đỏ L'. 'Đen Mũ Đỏ XL'. 'Xám M'. 'Xám L'. 'Xám XL'],6,500e77c7de64459a1f5dc4560b77275c,2058573221,133504981,78,TP. Hồ Chí Minh,0,4797
[FREESHIP] ÁO thun Unisex cổ tròn đôi nam nữ gấu dễ thương rẻ đẹp dày dặn OBA,58800000,120,25%,3,,3,14880,154,7840000000,5880000000,5880000000,7840000000,7840000000,5,[3. 0. 0. 0. 0. 3],3,3,3,['AT231A'. 'AT232A'. 'AT234A'. 'AT236A'. 'AT239A'],5,421e03f1e478cec10315ae6c52784e97,9501209729,341420855,78,Hà Nội,0,4798
Áo sơ mi nam Kojiba trắng cúc trắng dáng body vải không nhăn,99000000,2,34%,1946,,67,3686,110,15000000000,9900000000,9900000000,15000000000,15000000000,4.714286,[63. 1. 2. 1. 6. 53],63,4,29,['-SML-Trắng-M'. '-SML-Trắng--L'. '-SML-Trắng-XL'. '-SML-Trắng--XXL'. '-SML-Trắng--3XL'],5,9f85cd897ebfb29e20ef20a4fa6523fa,1107031794,31522834,78,Hà Nội,0,4799
"Áo thun nam dài tay thể thao, chất thun lạnh co giãn 4 chiều, ép vân cực chất, Mã A002",59000000,26,46%,18,,16,819,671,10900000000,5900000000,5900000000,10900000000,10900000000,5,[16. 0. 0. 0. 0. 16],16,4,8,['ĐEN'. 'GHI SÁNG'. 'XANH THAN'. 'XANH BÍCH'. 'MÀU ĐỎ CAM'],5,f5141d31420a72d1637fe2b3ea003269,6654286991,69512327,78,Hà Nội,37,4800
"Áo thun thể thao nam có cổ nhiều màu N08.10 có bigsize: 2xl, 3xl TH401",150000000,4,,15,,31,931,120,0,15000000000,15000000000,-1,-1,5,[31. 0. 0. 0. 0. 31],31,9,11,['Đỏ '. 'Trắng'. 'Đen'. 'Xám'. 'Xanh đen'. 'Xanh bích'. 'Xanh biển'],7,5b1c8dc6391aee646f9ec9ddc8144f2c,4700645802,115234808,78,TP. Hồ Chí Minh,60,4801
"Áo thun cotton Balen , thun nam  nư unisex , MSW Town",120000000,4,40%,252,,46,45,1266,20000000000,12000000000,12000000000,20000000000,20000000000,4.76087,[46. 1. 1. 1. 2. 41],46,10,15,['Nâu'. 'Đen'. 'Xanh rêu'],3,beb43582cb30924cbd76e90cb575c5a3,4242405044,285034064,78,Hà Nội,22,4802
Áo phông chấm bi cho nam dáng ôm lịch lãm-hàng chất lượng rẻ đẹp bền,99900000,1,50%,5,,15,125307,53,19900000000,9990000000,9990000000,19900000000,19900000000,4.933333,[15. 0. 0. 0. 1. 14],15,2,8,['Trắng M'. 'Trắng L'. 'Trắng Xl'. 'Trắng XXL'. 'Xanh Than M'. 'Xanh Than L'. 'Xanh Than XL'. 'Xanh Than XXL'. 'Xanh cổ vịt M'. 'Xanh cổ vịt  L '. 'Xanh cổ vịt XL'. 'Xanh cổ vịt XXL'. 'Đỏ M'. 'Đỏ L'. 'Đỏ XL'. 'Đỏ XXL'],16,a159002ba67d57942aa8f0626ab3d8eb,3525120365,96464005,78,Hà Nội,48,4803
"Áo thun nam cổ tròn xám trơn Size S,M,L form đẹp vải mịn Kabuto",27000000,1,,6,,36,14730,33,0,2700000000,2700000000,-1,-1,4.916667,[36. 0. 0. 1. 1. 34],36,0,7,['Xám S'. 'Xám M'. 'Xám L'],3,93d2ed4f82545b1c2a01cb429d77ad59,1193923931,70850051,78,TP. Hồ Chí Minh,0,4804
[Xả Kho Giá Sốc ] Áo thun nam tay dài cổ tim chất cotton thun lạnh dáng body thời trang mẫu mới nhất,79000000,27,47%,40,,31,41954,771,15000000000,7900000000,9900000000,15000000000,15000000000,4.548387,[31. 2. 0. 3. 0. 26],31,1,11,['S ( 45kg - 52kg )'. 'M ( 53kg - 59kg )'. 'L ( 60kg  - 69kg )'. 'XL ( 70kg - 78kg )'. '2XL (79kg - 89kg)'. '3XL (90kg  - 105kg)'],6,088f2c1918babf2995f00d1232a13c9f,1424798924,28164640,78,Hà Nội,0,4805
"Áo khoác nỉ nam cao cấp pious ni002 (đen,xanh)",129000000,8,46%,128,,130,372,1476,23900000000,12900000000,12900000000,23900000000,23900000000,4.363636,[121. 11. 6. 3. 9. 92],121,2,83,['SIZE M ( ĐEN)'. 'SIZE L ( ĐEN)'. 'SIZE XL ( ĐEN)'. 'SIZE M ( XANH ĐEN)'. 'SIZE L ( XANH ĐEN)'. 'SIZE XL ( XANH ĐEN)'],6,00d82c8c2b689498076f2d5ec58980ac,750833668,37123756,78,TP. Hồ Chí Minh,0,4806
"ÁO HOODIE TRƠN NAM NỮ NHIỀU MÀU_SIZE M , L, XL_HD001",110000000,9,43%,4138,,32,1947,267,19400000000,11000000000,11000000000,19400000000,19400000000,4.625,[32. 1. 1. 1. 3. 26],32,6,13,['ĐEN.M'. 'TRẮNG.M'. 'CAFE SỮA.M'. 'NUDE.M'. 'ĐEN.L'. 'TRẮNG.L'. 'CAFE SỮA.L'. 'NUDE.L'. 'ĐEN.XL'. 'TRẮNG.XL'. 'CAFE SỮA.XL'. 'NUDE.XL'. 'CAM ĐẤT.M'. 'CAM ĐẤT.L'. 'CAM ĐẤT.XL'. 'Xanh rêu M'. 'Xanh rêu L'. 'Xanh rêu XL'. 'Xám M'. 'Xám L - XL (nt size)'],20,e300ae85648ed6a8778a7d076ae0e421,2174776832,114650750,78,TP. Hồ Chí Minh,0,4807
Áo sơ mi nam cổ tàu dài tay Hamino SMT01,69000000,7,47%,3,,20,36104,203,13000000000,6900000000,6900000000,13000000000,13000000000,4.75,[20. 1. 0. 0. 1. 18],20,1,12,['Trắng'. 'Đen'],2,28b39e5c451f9df0753bd75ef4e0ff38,4359067703,256734362,78,Hà Nội,33,4808
Áo thun nam có cổ cá sấu màu đen cao cấp Áo polo nam đẹp hàng xuất dư ( CAM KẾT HÀNG ĐẸP ),109000000,1,43%,7900,,71,9994,52,19000000000,10900000000,10900000000,19000000000,19000000000,4.71831,[71. 2. 1. 2. 5. 61],71,8,22,['ABI-TRẮNG'. 'ABI-ĐỎ ĐÔ'. 'ABI- XANH NHẠT'. 'ABI- XANH ĐẬM'],4,c3868ed937e8518761a066effd766eba,1426533990,79903710,78,Hà Nội,0,4809
Áo Thun Nam UNISEX Tay Lỡ Form Rộng FULL SIZE Trắng AD02 Đôi Dép (44-70KG),59000000,1,35%,8302,,17,159,796,9090000000,5900000000,5900000000,9090000000,9090000000,5,[17. 0. 0. 0. 0. 17],17,4,6,['NHƯ HÌNH'],1,cde4c52d9a7e52eb0bbdb55619ad62ec,5650181402,109940965,78,TP. Hồ Chí Minh,0,4810
Áo sơ mi nam nữ unisex ASALA SM-02,85000000,0,43%,178,,142,262,91,15000000000,8500000000,8900000000,15000000000,15000000000,4.598592,[142. 3. 5. 7. 16. 111],142,17,40,['ĐỎ SM-02'. 'ĐEN SM-02'],2,38fdcfea5af57f4867dec7d069352ce6,2018553373,6911354,78,TP. Hồ Chí Minh,54,4811
Follow Shop Săn Deal Hot Ngày 12/12 Áo Thun Nam Tay Ngắn Cổ Tròn Màu Trắng In Chữ FUN ATN4135,63000000,0,30%,9918,,109,2400,99,9000000000,6300000000,8400000000,9000000000,12000000000,4.853211,[109. 1. 0. 2. 8. 98],109,8,26,['Trắng'. 'Xám'. 'Xanh Biển'. 'Xanh Thiên Thanh'. 'Vàng Nghệ'],5,6eb85205ebff998f107075bedc4271e4,1447731565,9811668,78,TP. Hồ Chí Minh,0,4812
(LỊCH LÃM )Áo Sơ Mi Nam Dài Tay Cực Đẹp Phong Cách Thời Trang Nam Tính SM00008,99000000,8,50%,45,,97,5748,216,19800000000,9900000000,9900000000,19800000000,19800000000,4.443299,[97. 7. 6. 0. 8. 76],97,18,37,['đỏ SM00008'. 'Xanh Lá SM00008'. 'Xanh Nước Xanh SM008'],3,8bc3e0cf2d43c84d8ef26fbec7bbc034,4001328712,82694407,78,TP. Hồ Chí Minh,0,4813
"Áo chống nắng ,áo khoác đi nắng nam chất vải kim cương-kent shop",95000000,0,50%,1029,,136,62,328,18999900000,9500000000,15500000000,18999900000,31000000000,4.779412,[136. 4. 1. 1. 9. 121],136,37,58,['Than xanh adidas'. 'Xanh dương adidas'. 'Xám đen aiddas'. 'Xám Nhạt Uni'. 'Xám Đậm Uni'. 'Đen Uni'],6,773f8d45657f61fede16371cf3392ff6,5320496187,224867726,9675,Phú Thọ,59,4814
"Áo bò, Áo khoác jean nam phong cách hoang dã hàn quốc mẫu trend hot nhất",48000000,16,50%,2581,,25,1608,1080,8000000000,4800000000,19500000000,8000000000,36900000000,4.92,[25. 0. 0. 1. 0. 24],25,9,14,['M: 48-62 Kg'. 'L: 63-70 Kg'. 'XL: 71-80 Kg'. 'XXL: 81-92 Kg'. 'Áo Thun'],5,4e4fa379b5d10dc4b6428296eca34518,4834316629,214676510,78,TP. Hồ Chí Minh,0,4815
Áo Thun King Drag Biker Racing Unisex Nam Nữ,89000000,8,31%,59,,48,2736,649,12900000000,8900000000,9900000000,12900000000,12900000000,4.854167,[48. 1. 0. 1. 1. 45],48,3,11,['S'. 'M'. 'L'. 'XL'. 'XXL'. '3XL'. '4XL'],7,9b8578156eb5673f1473febe1630bb6c,6634981271,76464898,78,TP. Hồ Chí Minh,0,4816
Áo sơ mi nam Pierre Cardin săn sale UK cao cấp cộc tay dáng công sở PC03 ( đủ bill),379000000,5,,51,,58,25,829,0,37900000000,39900000000,-1,-1,4.741379,[58. 2. 1. 0. 4. 51],58,5,27,['Xanh than'. 'Xanh caro'. 'Xanh sọc dọc'],3,79441fdc83bf5a937518c60285197f5f,1104601386,22335162,78,Hà Nội,0,4817
Áo Thun Dáng Rộng Tay Dài In Họa Tiết Thời Trang Sành Điệu Cho Nam,145000000,36,24%,88,,26,19889,2754,19166700000,14500000000,14500000000,19166700000,19166700000,4.807692,[26. 0. 1. 1. 0. 24],26,6,11,['white'. 'yellow'. 'light grey'. 'Light blue'],4,ae06d0e85d639b7d3f8bfa1f69f6850a,5957910468,255846488,78,Nước ngoài,17,4818
"áo thun , áo phông nam , nữ chất thun lạnh co dãn ,cực mát thoải mái",39800000,11,34%,5,,56,5979,589,6000000000,3980000000,3980000000,6000000000,6000000000,4.964286,[56. 0. 0. 1. 0. 55],56,3,5,['màu đen'. 'màu xanh đậm'. 'màu xanh dương'],3,1b4579797b6046f650d19b59c659746d,5147166887,114665421,78,TP. Hồ Chí Minh,0,4819
Áo sơ mi nam F8888 Cộc Tay Đỏ Đô Vải Trượt Cao cấp,59000000,4,47%,13,,37,4971,357,11000000000,5900000000,7990000000,11000000000,15000000000,4.864865,[37. 1. 0. 0. 1. 35],37,6,14,['Size M'. 'Size L'. 'Size XL'. 'Size XXL'. 'SIZE S'],5,57070182eec65a4b3a36d58c6f45d420,1377213211,30414883,78,Hà Nội,60,4820
"ÁO SƠ MI NAM ĐẸP, KHÔNG NHĂN, KIỂU DÁNG HÀN QUỐC (KÈM VIDEO ẢNH THẬT)",78000000,8,48%,24,,19,69965,137,15000000000,7800000000,7800000000,15000000000,15000000000,4.894737,[19. 0. 0. 1. 0. 18],19,9,15,['- ĐỎ ĐÔ -'. '- XANH THAN - '. '- MÀU TRẮNG -'. '- MÀU ĐEN -'. '- XANH NƯỚC BIỂN - '. '- GHI XÁM - '. '- TRẮNG CÚC ĐEN -'],7,71515d7368fe5f602d0c8b3f88f972ae,5336509201,259879107,78,Hà Nội,0,4821
Áo thun nam cổ bẻ Yessir viền tay gồm 9 màu (size M-> XXXL) 051,115000000,4,,82,,31,839,110,0,11500000000,11700000000,-1,-1,4.870968,[31. 0. 0. 0. 4. 27],31,9,14,['trắng'. 'đỏ đô'. 'đen'. 'xám'. 'xanh đen'. 'xanh lông công  đậm'. 'xanh khoai môn nhạt'. 'xanh lá'. 'xanh biển'],9,ab4dbbe9985e3c98a561e3d109666fcf,2699367864,172252803,78,TP. Hồ Chí Minh,0,4822
(FRESHIP ĐƠN 200K ) Áo Thun Tay Lỡ Nam Nữ Thiết Kế Phản Quang 7 Màu Đa Sắc (KÈM ẢNH THẬT),42750000,11,5%,548,,12,2408,412,4500000000,4275000000,4275000000,4500000000,4500000000,5,[12. 0. 0. 0. 0. 12],12,3,5,['Trắng'. 'Đen'],2,598b75e861532bc6b678fc7a9224e7f1,7457864053,26837128,78,Nam Định,0,4823
"Áo khoác dù unisex form rộng Túi Hộp, nam nữ ulzzang WIND",90000000,19,40%,52,,50,1813,1190,14900000000,9000000000,9000000000,14900000000,14900000000,4.82,[50. 0. 1. 1. 4. 44],50,15,22,['Đen'. 'Vàng'. 'Hồng'. 'Xanh'],4,1cce5c6286f61350bbfab27a249c6012,6316151683,60035041,77,Bình Dương,0,4824
Áo thun tay lỡ KILLER BEE màu đen form rộng unisex - Áo thun nam nữ ulzzang Hàn Quốc đẹp oversize 2020 | Valu Store,95000000,9,42%,35,,54,18,316,16500000000,9500000000,9500000000,16500000000,16500000000,4.981481,[54. 0. 0. 0. 1. 53],54,8,22,['ĐEN M'. 'ĐEN L'. 'ĐEN XL'],3,cc7cfc789c141e13caaac56c383ea464,4314295144,143000620,78,TP. Hồ Chí Minh,0,4825
"[Mã WAINCU20 hoàn 20% xu đơn 99k] Áo sweater nỉ unisex form rộng Chữ Hàn Quốc, thời trang nam nữ ulzzang Wind",75000000,8,50%,68,,53,849,1606,14900000000,7500000000,7500000000,14900000000,14900000000,4.773585,[53. 1. 1. 1. 3. 47],53,17,22,['Xanh'. 'Vàng'],2,5e6e73169c9231c2452ec63b84cb786e,2044930668,60035041,77,Bình Dương,0,4826
"Áo sơ mi 𝑺𝒕𝒓𝒊𝒑𝒆𝒅 𝑷𝒂𝒕𝒕𝒆𝒓𝒏 𝑺𝒉𝒊𝒓𝒕 tay ngắn nam ZUMAN form suông, chất lụa chéo ASM50",195000000,22,44%,37,,18,76,5630,35000000000,19500000000,19500000000,35000000000,35000000000,4.888889,[18. 0. 0. 1. 0. 17],18,4,6,['M'. 'L'. 'XL'. 'XXL'],4,ff96d8032e062b69da4b3da94b88d023,5555635222,312621176,78,TP. Hồ Chí Minh,31,4827
"ÁO SƠ MI CẶP, ÁO SƠ MI ĐÔI NAM NỮ TAY DÀI TRẮNG ĐEN IN THÊU BÀN TAY THÊU TRÁI TIM HÀN QUỐC KATE LỤA MÁT KHONG NHAN",78000000,21,35%,77,,40,341,1231,12000000000,7800000000,12000000000,12000000000,15000000000,4.875,[40. 0. 0. 0. 5. 35],40,9,18,['TRẮNG'. 'ĐEN'. 'TIM NGÉO'. 'MS01'. 'MS02'. 'MS03'],6,3715ffcdb3f808b36dccd76742e53bfb,6300816188,26338183,78,TP. Hồ Chí Minh,15,4828
Áo Khoác Kaki Nam Cao Cấp Nhiều Mẫu Mới TMFSW,98800000,1,48%,151,,236,2634,433,19000000000,9880000000,9880000000,19000000000,19000000000,4.550847,[236. 12. 6. 10. 20. 188],236,47,89,['Đen'. 'Da'. 'Vàng túi hộp'. 'Đen sup'. 'Đỏ túi hộp'. 'Đen Sp'. 'Kk 02 kem'. 'Kk 02 xanh'],8,dc29f14136bc500d2966e21d2863d35f,2392886807,135799413,78,TP. Hồ Chí Minh,0,4829
"Áo thun nữ giá rẻ, áo phông nam đẹp, thun cotton co gian 4 chiều, dùng làm áo gia đình, áo đồng phục đẹp AO01 - Anquachi",69000000,83,43%,2106,,7,60,33,12000000000,6900000000,6900000000,12000000000,12000000000,5,[7. 0. 0. 0. 0. 7],7,3,4,['Hồng'. 'Vàng'. 'Xanh'. 'Trắng'],4,f1c58583dd34b2b3ffa70ec8578ab7d1,6464717333,333088232,77,TP. Hồ Chí Minh,0,4830
